isolabel_ext,synonym
UY-CO-Tarariras,uy;co;tarariras
UY-CO-Tarariras,uy-243
UY-CO-Tarariras,uy;colonia;tarariras
UY-CO-Tarariras,uy;co;tar
UY-CO-Zagarzazu,uy;co;zagarzazu
UY-CO-Zagarzazu,co-c-zzu
UY-CO-Zagarzazu,uy;colonia;zagarzazu
UY-CO-Zagarzazu,uy;co;zzu
UY-CO-Zagarzazu,uy-222
UY-DU,uy;du
UY-DU,uy-16591
UY-DU,uy;durazno
UY-DU-AguasBuenas,uy;durazno;aguas.buenas
UY-DU-AguasBuenas,uy-252
UY-DU-AguasBuenas,co-d-abu
UY-DU-AguasBuenas,uy;du;aguas.buenas
UY-DU-AguasBuenas,uy;du;abu
UY-DU-Baygorria,co-d-bay
UY-DU-Baygorria,uy;durazno;baygorria
UY-DU-Baygorria,uy;du;baygorria
UY-DU-Baygorria,uy;du;bay
UY-DU-Baygorria,uy-253
UY-DU-Blanquillo,uy-245
UY-DU-Blanquillo,uy;du;blanquillo
UY-DU-Blanquillo,co-d-bla
UY-DU-Blanquillo,uy;du;bla
UY-DU-Blanquillo,uy;durazno;blanquillo
UY-DU-CarlosReyles,co-d-crs
UY-DU-CarlosReyles,uy;du;crs
UY-DU-CarlosReyles,uy-251
UY-DU-CarlosReyles,uy;du;carlos.reyles
UY-DU-CarlosReyles,uy;durazno;carlos.reyles
UY-DU-Centenario,uy;du;centenario
UY-DU-Centenario,uy-609
UY-DU-Centenario,co-d-cen
UY-DU-Centenario,uy;durazno;centenario
UY-DU-Centenario,uy;du;cen
UY-DU-CerroChato,co-d-cco
UY-DU-CerroChato,uy;du;cco
UY-DU-CerroChato,uy-234
UY-DU-CerroChato,uy;du;cerro.chato
UY-DU-CerroChato,uy;durazno;cerro.chato
UY-DU-CiudadCarmen,uy;du;ciudad.carmen
UY-DU-CiudadCarmen,uy;durazno;ciudad.carmen
UY-DU-CiudadCarmen,uy;du;car
UY-DU-CiudadCarmen,co-d-car
UY-DU-CiudadCarmen,uy-244
UY-DU-CuchillaRamirez,uy-254
UY-DU-CuchillaRamirez,uy;du;cdr
UY-DU-CuchillaRamirez,uy;durazno;cuchilla.ramirez
UY-DU-CuchillaRamirez,uy;du;cuchilla.ramirez
UY-DU-CuchillaRamirez,co-d-cdr
UY-DU-Durazno,co-d-dno
UY-DU-Durazno,uy;durazno;durazno
UY-DU-Durazno,uy;du;dno
UY-DU-Durazno,uy;du;durazno
UY-DU-Durazno,uy-642
UY-DU-Feliciano,uy;du;fno
UY-DU-Feliciano,co-d-fno
UY-DU-Feliciano,uy;durazno;feliciano
UY-DU-Feliciano,uy;du;feliciano
UY-DU-Feliciano,uy-246
UY-DU-LaPaloma,uy;du;plm
UY-DU-LaPaloma,co-d-plm
UY-DU-LaPaloma,uy;du;la.paloma
UY-DU-LaPaloma,uy;durazno;la.paloma
UY-DU-LaPaloma,uy-241
UY-DU-LasPalmas,co-d-lps
UY-DU-LasPalmas,uy-250
UY-DU-LasPalmas,uy;du;lps
UY-DU-LasPalmas,uy;du;las.palmas
UY-DU-LasPalmas,uy;durazno;las.palmas
UY-DU-OmbuesOribe,uy;durazno;ombues.oribe
UY-DU-OmbuesOribe,uy;du;odo
UY-DU-OmbuesOribe,uy-247
UY-DU-OmbuesOribe,co-d-odo
UY-DU-OmbuesOribe,uy;du;ombues.oribe
UY-DU-PuebloAlvarez,uy;du;alv
UY-DU-PuebloAlvarez,uy-242
UY-DU-PuebloAlvarez,co-d-alv
UY-DU-PuebloAlvarez,uy;du;pueblo.alvarez
UY-DU-PuebloAlvarez,uy;durazno;pueblo.alvarez
UY-DU-RossellYRius,co-d-ryr
UY-DU-RossellYRius,uy;durazno;rossell.y.rius
UY-DU-RossellYRius,uy;du;rossell.y.rius
UY-DU-RossellYRius,uy;du;ryr
UY-DU-RossellYRius,uy-248
UY-DU-SanJorge,uy;durazno;san.jorge
UY-DU-SanJorge,co-d-snj
UY-DU-SanJorge,uy-249
UY-DU-SanJorge,uy;du;san.jorge
UY-DU-SanJorge,uy;du;snj
UY-DU-SarandiCuadra,co-d-sdr
UY-DU-SarandiCuadra,uy;durazno;sarandi.cuadra
UY-DU-SarandiCuadra,uy;du;sdr
UY-DU-SarandiCuadra,uy-255
UY-DU-SarandiCuadra,uy;du;sarandi.cuadra
UY-DU-SarandiYi,uy;durazno;sarandi.yi
UY-DU-SarandiYi,uy;du;sdv
UY-DU-SarandiYi,co-d-sdv
UY-DU-SarandiYi,uy-611
UY-DU-SarandiYi,uy;du;sarandi.yi
UY-FD,uy;fd
UY-FD,uy-16593
UY-FD,uy;florida
UY-FD-25Agosto,uy-608
UY-FD-25Agosto,co-f-25a
UY-FD-25Agosto,uy;fd;25.agosto
UY-FD-25Agosto,uy;florida;25.agosto
UY-FD-25Agosto,uy;fd;25a
UY-FD-25Mayo,uy-263
UY-FD-25Mayo,uy;florida;25.mayo
UY-FD-25Mayo,co-f-25m
UY-FD-25Mayo,uy;fd;25.mayo
UY-FD-25Mayo,uy;fd;25m
UY-FD-AlejandroGallinal,uy;fd;agl
UY-FD-AlejandroGallinal,uy;fd;alejandro.gallinal
UY-FD-AlejandroGallinal,uy-614
UY-FD-AlejandroGallinal,uy;florida;alejandro.gallinal
UY-FD-AlejandroGallinal,co-f-agl
UY-FD-Berrondo,uy;fd;bdo
UY-FD-Berrondo,uy;fd;berrondo
UY-FD-Berrondo,uy-613
UY-FD-Berrondo,uy;florida;berrondo
UY-FD-Berrondo,co-f-bdo
UY-FD-CapillaSauce,uy;fd;cds
UY-FD-CapillaSauce,uy;fd;capilla.sauce
UY-FD-CapillaSauce,uy-663
UY-FD-CapillaSauce,uy;florida;capilla.sauce
UY-FD-CapillaSauce,co-f-cds
UY-FD-Cardal,uy;fd;car
UY-FD-Cardal,uy-261
UY-FD-Cardal,uy;florida;cardal
UY-FD-Cardal,uy;fd;cardal
UY-FD-CaserioFundacion,uy;florida;caserio.fundacion
UY-FD-CaserioFundacion,uy;fd;caserio.fundacion
UY-FD-CaserioFundacion,uy;fd;clf
UY-FD-CaserioFundacion,uy-612
UY-FD-CaserioFundacion,co-f-clf
UY-FD-Casupa,uy;fd;cpa
UY-FD-Casupa,uy;florida;casupa
UY-FD-Casupa,co-f-cpa
UY-FD-Casupa,uy;fd;casupa
UY-FD-Casupa,uy-617
UY-FD-CerroChato,uy-264
UY-FD-CerroChato,uy;florida;cerro.chato
UY-FD-CerroChato,uy;fd;cerro.chato
UY-FD-CerroChato,uy;fd;cco
UY-FD-Chamizo,co-f-czo
UY-FD-Chamizo,uy-279
UY-FD-Chamizo,uy;florida;chamizo
UY-FD-Chamizo,uy;fd;chamizo
UY-FD-Chamizo,uy;fd;czo
UY-FD-EstacionCapillaSauce,uy;fd;ecs
UY-FD-EstacionCapillaSauce,uy-274
UY-FD-EstacionCapillaSauce,uy;fd;estacion.capilla.sauce
UY-FD-EstacionCapillaSauce,co-f-ecs
UY-FD-EstacionCapillaSauce,uy;florida;estacion.capilla.sauce
UY-FD-Florida,uy-625
UY-FD-Florida,uy;fd;fda
UY-FD-Florida,uy;florida;florida
UY-FD-Florida,co-f-fda
UY-FD-Florida,uy;fd;florida
UY-FD-FrayMarcos,uy-616
UY-FD-FrayMarcos,uy;fd;fray.marcos
UY-FD-FrayMarcos,uy;fd;fms
UY-FD-FrayMarcos,co-f-fms
UY-FD-FrayMarcos,uy;florida;fray.marcos
UY-FD-Goni,co-f-gnn
UY-FD-Goni,uy;fd;goni
UY-FD-Goni,uy;florida;goni
UY-FD-Goni,uy;fd;gnn
UY-FD-Goni,uy-265
UY-FD-Illescas,uy;florida;illescas
UY-FD-Illescas,co-f-ill
UY-FD-Illescas,uy-276
UY-FD-Illescas,uy;fd;ill
UY-FD-Illescas,uy;fd;illescas
UY-FD-Independencia,uy;fd;independencia
UY-FD-Independencia,uy;fd;ind
UY-FD-Independencia,co-f-ind
UY-FD-Independencia,uy-262
UY-FD-Independencia,uy;florida;independencia
UY-FD-LaCruz,uy-618
UY-FD-LaCruz,uy;fd;lcz
UY-FD-LaCruz,uy;fd;la.cruz
UY-FD-LaCruz,co-f-lcz
UY-FD-LaCruz,uy;florida;la.cruz
UY-FD-LaMacana,uy-273
UY-FD-LaMacana,uy;fd;la.macana
UY-FD-LaMacana,co-f-lma
UY-FD-LaMacana,uy;florida;la.macana
UY-FD-LaMacana,uy;fd;lma
UY-FD-Mendoza,uy-266
UY-FD-Mendoza,uy;florida;mendoza
UY-FD-Mendoza,uy;fd;mendoza
UY-FD-Mendoza,uy;fd;mza
UY-FD-Mendoza,co-f-mza
UY-FD-MendozaChico,uy;fd;mendoza.chico
UY-FD-MendozaChico,uy;florida;mendoza.chico
UY-FD-MendozaChico,co-f-mco
UY-FD-MendozaChico,uy-615
UY-FD-MendozaChico,uy;fd;mco
UY-FD-Montecoral,co-f-mcl
UY-FD-Montecoral,uy-269
UY-FD-Montecoral,uy;florida;montecoral
UY-FD-Montecoral,uy;fd;mcl
UY-FD-Montecoral,uy;fd;montecoral
UY-FD-NicoPerez,uy;fd;nico.perez
UY-FD-NicoPerez,uy;florida;nico.perez
UY-FD-NicoPerez,co-f-npz
UY-FD-NicoPerez,uy;fd;npz
UY-FD-NicoPerez,uy-641
UY-FD-Pintado,uy;florida;pintado
UY-FD-Pintado,co-f-pio
UY-FD-Pintado,uy;fd;pio
UY-FD-Pintado,uy;fd;pintado
UY-FD-Pintado,uy-270
UY-FD-PolancoYi,uy;fd;polanco.yi
UY-FD-PolancoYi,uy;florida;polanco.yi
UY-FD-PolancoYi,co-f-pdy
UY-FD-PolancoYi,uy;fd;pdy
UY-FD-PolancoYi,uy-271
UY-FD-PuebloFerrer,uy;fd;pueblo.ferrer
UY-FD-PuebloFerrer,uy;florida;pueblo.ferrer
UY-FD-PuebloFerrer,uy-267
UY-FD-PuebloFerrer,co-f-pfr
UY-FD-PuebloFerrer,uy;fd;pfr
UY-FD-PuntasMaciel,uy;fd;puntas.maciel
UY-FD-PuntasMaciel,uy;florida;puntas.maciel
UY-FD-PuntasMaciel,co-f-pdm
UY-FD-PuntasMaciel,uy-272
UY-FD-PuntasMaciel,uy;fd;pdm
UY-FD-Reboledo,uy;florida;reboledo
UY-FD-Reboledo,uy;fd;reboledo
UY-FD-Reboledo,uy;fd;rdo
UY-FD-Reboledo,uy-610
UY-FD-Reboledo,co-f-rdo
UY-FD-SanGabriel,co-f-sgl
UY-FD-SanGabriel,uy-275
UY-FD-SanGabriel,uy;florida;san.gabriel
UY-FD-SanGabriel,uy;fd;sgl
UY-FD-SanGabriel,uy;fd;san.gabriel
UY-FD-SarandiGrande,uy;fd;sarandi.grande
UY-FD-SarandiGrande,uy-620
UY-FD-SarandiGrande,uy;florida;sarandi.grande
UY-FD-SarandiGrande,co-f-sge
UY-FD-SarandiGrande,uy;fd;sge
UY-FD-Valentines,uy;florida;valentines
UY-FD-Valentines,uy;fd;valentines
UY-FD-Valentines,co-f-vtn
UY-FD-Valentines,uy-626
UY-FD-Valentines,uy;fd;vtn
UY-FS,uy;fs
UY-FS,uy;flores
UY-FS,uy-16578
UY-FS-Andresito,uy;fs;and
UY-FS-Andresito,co-f-and
UY-FS-Andresito,uy;flores;andresito
UY-FS-Andresito,uy;fs;andresito
UY-FS-Andresito,uy-257
UY-FS-CerroColorado,uy;fs;cco
UY-FS-CerroColorado,uy;fs;cerro.colorado
UY-FS-CerroColorado,uy;flores;cerro.colorado
UY-FS-CerroColorado,uy-260
UY-FS-IsmaelCortinas,co-f-ics
UY-FS-IsmaelCortinas,uy;fs;ismael.cortinas
UY-FS-IsmaelCortinas,uy;flores;ismael.cortinas
UY-FS-IsmaelCortinas,uy-256
UY-FS-IsmaelCortinas,uy;fs;ics
UY-FS-JuanJoseCastro,uy;fs;juan.jose.castro
UY-FS-JuanJoseCastro,uy;fs;jjo
UY-FS-JuanJoseCastro,co-f-jjo
UY-FS-JuanJoseCastro,uy-258
UY-FS-JuanJoseCastro,uy;flores;juan.jose.castro
UY-FS-LaCasilla,uy;flores;la.casilla
UY-FS-LaCasilla,uy;fs;la.casilla
UY-FS-LaCasilla,uy;fs;lcl
UY-FS-LaCasilla,co-f-lcl
UY-FS-LaCasilla,uy-259
UY-FS-Trinidad,uy-659
UY-FS-Trinidad,uy;fs;tri
UY-FS-Trinidad,co-f-tri
UY-FS-Trinidad,uy;flores;trinidad
UY-FS-Trinidad,uy;fs;trinidad
UY-LA,uy-460435
UY-LA,uy;lavalleja
UY-LA,uy;la
UY-LA-19Junio,uy;lavalleja;19.junio
UY-LA-19Junio,co-l-19j
UY-LA-19Junio,uy;la;19j
UY-LA-19Junio,uy;la;19.junio
UY-LA-19Junio,uy-286
UY-LA-Aramendia,uy;la;ppa
UY-LA-Aramendia,uy;la;aramendia
UY-LA-Aramendia,uy-277
UY-LA-Aramendia,uy;lavalleja;aramendia
UY-LA-BarrioCoronillaAncap,uy;la;barrio.coronilla..ancap
UY-LA-BarrioCoronillaAncap,co-l-blc
UY-LA-BarrioCoronillaAncap,uy;lavalleja;barrio.coronilla..ancap
UY-LA-BarrioCoronillaAncap,uy;la;blc
UY-LA-BarrioCoronillaAncap,uy-293
UY-LA-BlanesViale,co-l-bve
UY-LA-BlanesViale,uy;la;blanes.viale
UY-LA-BlanesViale,uy-285
UY-LA-BlanesViale,uy;la;bve
UY-LA-BlanesViale,uy;lavalleja;blanes.viale
UY-LA-Colon,uy-296
UY-LA-Colon,uy;la;colon
UY-LA-Colon,uy;lavalleja;colon
UY-LA-Colon,uy;la;col
UY-LA-Colon,co-l-col
UY-LA-EstacionSolis,uy;lavalleja;estacion.solis
UY-LA-EstacionSolis,uy;la;ess
UY-LA-EstacionSolis,co-l-ess
UY-LA-EstacionSolis,uy;la;estacion.solis
UY-LA-EstacionSolis,uy-287
UY-LA-Gaetan,uy-288
UY-LA-Gaetan,uy;la;gaetan
UY-LA-Gaetan,uy;la;gae
UY-LA-Gaetan,uy;lavalleja;gaetan
UY-LA-Gaetan,co-l-gae
UY-LA-Illescas,uy-295
UY-LA-Illescas,co-l-ill
UY-LA-Illescas,uy;la;ill
UY-LA-Illescas,uy;la;illescas
UY-LA-Illescas,uy;lavalleja;illescas
UY-LA-JoseBatlleYOrdonez,uy;la;jose.batlle.y.ordonez
UY-LA-JoseBatlleYOrdonez,uy;la;jbo
UY-LA-JoseBatlleYOrdonez,uy-280
UY-LA-JoseBatlleYOrdonez,uy;lavalleja;jose.batlle.y.ordonez
UY-LA-JoseBatlleYOrdonez,co-l-jbo
UY-LA-JosePedroVarela,uy-301
UY-LA-JosePedroVarela,uy;la;jose.pedro.varela
UY-LA-JosePedroVarela,co-l-jpv
UY-LA-JosePedroVarela,uy;la;jpv
UY-LA-JosePedroVarela,uy;lavalleja;jose.pedro.varela
UY-LA-MarcoReyes,uy-297
UY-LA-MarcoReyes,uy;la;mrs
UY-LA-MarcoReyes,co-l-mrs
UY-LA-MarcoReyes,uy;la;marco.reyes
UY-LA-MarcoReyes,uy;lavalleja;marco.reyes
UY-LA-Mariscala,uy;lavalleja;mariscala
UY-LA-Mariscala,uy;la;mariscala
UY-LA-Mariscala,uy-281
UY-LA-Mariscala,uy;la;mla
UY-LA-Mariscala,co-l-mla
UY-LA-Minas,uy;lavalleja;minas
UY-LA-Minas,uy;la;minas
UY-LA-Minas,co-l-min
UY-LA-Minas,uy-302
UY-LA-Minas,uy;la;min
UY-LA-Piraraja,uy;la;piraraja
UY-LA-Piraraja,uy;lavalleja;piraraja
UY-LA-Piraraja,uy-283
UY-LA-Piraraja,uy;la;pja
UY-LA-Piraraja,co-l-pja
UY-LA-PolancoNorte,uy;lavalleja;polanco.norte
UY-LA-PolancoNorte,uy;la;polanco.norte
UY-LA-PolancoNorte,uy-289
UY-LA-PolancoNorte,uy;la;pne
UY-LA-PolancoNorte,co-l-pne
UY-LA-SanFranciscoSierras,uy-294
UY-LA-SanFranciscoSierras,uy;lavalleja;san.francisco.sierras
UY-LA-SanFranciscoSierras,co-l-sfs
UY-LA-SanFranciscoSierras,uy;la;sfs
UY-LA-SanFranciscoSierras,uy;la;san.francisco.sierras
UY-LA-SolisMataojo,uy;la;sdm
UY-LA-SolisMataojo,uy;la;solis.mataojo
UY-LA-SolisMataojo,uy-282
UY-LA-SolisMataojo,uy;lavalleja;solis.mataojo
UY-LA-VillaRosario,uy;lavalleja;villa.rosario
UY-LA-VillaRosario,uy;la;villa.rosario
UY-LA-VillaRosario,uy-290
UY-LA-VillaRosario,co-l-vdr
UY-LA-VillaRosario,uy;la;vdr
UY-LA-VillaSerrana,uy;la;villa.serrana
UY-LA-VillaSerrana,co-l-vis
UY-LA-VillaSerrana,uy-291
UY-LA-VillaSerrana,uy;la;vis
UY-LA-VillaSerrana,uy;lavalleja;villa.serrana
UY-LA-Zapican,uy;la;zapican
UY-LA-Zapican,uy;la;zap
UY-LA-Zapican,uy;lavalleja;zapican
UY-LA-Zapican,co-l-zap
UY-LA-Zapican,uy-284
UY-MA,uy;ma
UY-MA,uy;maldonado
UY-MA,uy-331196
UY-MA-Aigua,co-m-aig
UY-MA-Aigua,uy;ma;aigua
UY-MA-Aigua,uy;maldonado;aigua
UY-MA-Aigua,uy;ma;aig
UY-MA-Aigua,uy-669
UY-MA-ArenasJoseIgnacio,uy;maldonado;arenas.jose.ignacio
UY-MA-ArenasJoseIgnacio,uy;ma;aji
UY-MA-ArenasJoseIgnacio,co-m-aji
UY-MA-ArenasJoseIgnacio,uy-707
UY-MA-ArenasJoseIgnacio,uy;ma;arenas.jose.ignacio
UY-MA-BalnearioBuenosAires,uy;ma;bai
UY-MA-BalnearioBuenosAires,co-m-bai
UY-MA-BalnearioBuenosAires,uy;maldonado;balneario.buenos.aires
UY-MA-BalnearioBuenosAires,uy;ma;balneario.buenos.aires
UY-MA-BalnearioBuenosAires,uy-702
UY-MA-BalnearioSolis,co-m-sol
UY-MA-BalnearioSolis,uy-677
UY-MA-BalnearioSolis,uy;maldonado;balneario.solis
UY-MA-BalnearioSolis,uy;ma;balneario.solis
UY-MA-BalnearioSolis,uy;ma;sol
UY-MA-BarraPortezuelo,uy;maldonado;barra.portezuelo
UY-MA-BarraPortezuelo,uy;ma;bdl
UY-MA-BarraPortezuelo,uy-724
UY-MA-BarraPortezuelo,uy;ma;barra.portezuelo
UY-MA-BarrioFrigorifico,uy;ma;barrio.frigorifico
UY-MA-BarrioFrigorifico,uy;ma;bfo
UY-MA-BarrioFrigorifico,co-m-bfo
UY-MA-BarrioFrigorifico,uy-710
UY-MA-BarrioFrigorifico,uy;maldonado;barrio.frigorifico
UY-MA-BellaVista,co-m-bvs
UY-MA-BellaVista,uy;ma;bella.vista
UY-MA-BellaVista,uy;ma;bvs
UY-MA-BellaVista,uy-681
UY-MA-BellaVista,uy;maldonado;bella.vista
UY-MA-CanterasMarelli,co-m-cdm
UY-MA-CanterasMarelli,uy;maldonado;canteras.marelli
UY-MA-CanterasMarelli,uy;ma;cdm
UY-MA-CanterasMarelli,uy-682
UY-MA-CanterasMarelli,uy;ma;canteras.marelli
UY-MA-CerrosAzules,uy-683
UY-MA-CerrosAzules,uy;ma;caz
UY-MA-CerrosAzules,uy;maldonado;cerros.azules
UY-MA-CerrosAzules,co-m-caz
UY-MA-CerrosAzules,uy;ma;cerros.azules
UY-MA-ChacrasGolf,uy;ma;cd2
UY-MA-ChacrasGolf,uy;maldonado;chacras.golf
UY-MA-ChacrasGolf,uy;ma;chacras.golf
UY-MA-ChacrasGolf,co-m-cd2
UY-MA-ChacrasGolf,uy-714
UY-MA-ChacrasMedellinSurLac,uy-717
UY-MA-ChacrasMedellinSurLac,uy;maldonado;chacras.medellin.sur.lac
UY-MA-ChacrasMedellinSurLac,uy;ma;cd0
UY-MA-ChacrasMedellinSurLac,co-m-cd0
UY-MA-ChacrasMedellinSurLac,uy;ma;chacras.medellin.sur.lac
UY-MA-ChakrasEste,uy-716
UY-MA-ChakrasEste,co-m-cd1
UY-MA-ChakrasEste,uy;maldonado;chakras.este
UY-MA-ChakrasEste,uy;ma;chakras.este
UY-MA-ChakrasEste,uy;ma;cd1
UY-MA-Chihuahua,uy;ma;chihuahua
UY-MA-Chihuahua,uy;maldonado;chihuahua
UY-MA-Chihuahua,co-m-hua
UY-MA-Chihuahua,uy-679
UY-MA-Chihuahua,uy;ma;hua
UY-MA-EdenRock,uy;maldonado;eden.rock
UY-MA-EdenRock,uy;ma;eden.rock
UY-MA-EdenRock,uy;ma;erk
UY-MA-EdenRock,uy-705
UY-MA-EdenRock,co-m-erk
UY-MA-ElChorro,uy;ma;eco
UY-MA-ElChorro,uy;maldonado;el.chorro
UY-MA-ElChorro,uy;ma;el.chorro
UY-MA-ElChorro,uy-684
UY-MA-ElEden,uy-685
UY-MA-ElEden,uy;ma;een
UY-MA-ElEden,uy;ma;el.eden
UY-MA-ElEden,co-m-een
UY-MA-ElEden,uy;maldonado;el.eden
UY-MA-ElQuijote,uy;ma;eqe
UY-MA-ElQuijote,uy;ma;el.quijote
UY-MA-ElQuijote,uy-708
UY-MA-ElQuijote,co-m-eqe
UY-MA-ElQuijote,uy;maldonado;el.quijote
UY-MA-ElTesoro,uy;maldonado;el.tesoro
UY-MA-ElTesoro,uy;ma;el.tesoro
UY-MA-ElTesoro,uy-686
UY-MA-ElTesoro,uy;ma;eto
UY-MA-EstacionFlores,co-m-lfe
UY-MA-EstacionFlores,uy;maldonado;estacion.flores
UY-MA-EstacionFlores,uy-674
UY-MA-EstacionFlores,uy;ma;lfe
UY-MA-EstacionFlores,uy;ma;estacion.flores
UY-MA-FaroJoseIgnacio,uy;ma;faro.jose.ignacio
UY-MA-FaroJoseIgnacio,co-m-fji
UY-MA-FaroJoseIgnacio,uy;ma;fji
UY-MA-FaroJoseIgnacio,uy-687
UY-MA-FaroJoseIgnacio,uy;maldonado;faro.jose.ignacio
UY-MA-FasanoPiedrasPuertoQuetzal,uy;ma;fasano.piedras..puerto.quetzal
UY-MA-FasanoPiedrasPuertoQuetzal,uy;ma;flp
UY-MA-FasanoPiedrasPuertoQuetzal,co-m-flp
UY-MA-FasanoPiedrasPuertoQuetzal,uy-715
UY-MA-FasanoPiedrasPuertoQuetzal,uy;maldonado;fasano.piedras..puerto.quetzal
UY-MA-Garzon,uy;ma;garzon
UY-MA-Garzon,uy;ma;gar
UY-MA-Garzon,uy-672
UY-MA-Garzon,co-m-gar
UY-MA-Garzon,uy;maldonado;garzon
UY-MA-Gerona,uy;ma;gna
UY-MA-Gerona,uy-673
UY-MA-Gerona,co-m-gna
UY-MA-Gerona,uy;ma;gerona
UY-MA-Gerona,uy;maldonado;gerona
UY-MA-GregorioAznarez,uy;ma;gas
UY-MA-GregorioAznarez,uy;ma;gregorio.aznarez
UY-MA-GregorioAznarez,co-m-gas
UY-MA-GregorioAznarez,uy;maldonado;gregorio.aznarez
UY-MA-GregorioAznarez,uy-688
UY-MA-Hipodromo,uy-680
UY-MA-Hipodromo,co-m-bho
UY-MA-Hipodromo,uy;ma;hipodromo
UY-MA-Hipodromo,uy;maldonado;hipodromo
UY-MA-Hipodromo,uy;ma;bho
UY-MA-LaBarra,uy;ma;la.barra
UY-MA-LaBarra,uy;ma;lba
UY-MA-LaBarra,uy;maldonado;la.barra
UY-MA-LaBarra,uy-689
UY-MA-LaCapuera,uy;ma;la.capuera
UY-MA-LaCapuera,uy;maldonado;la.capuera
UY-MA-LaCapuera,uy-690
UY-MA-LaCapuera,uy;ma;pue
UY-MA-LaCapuera,co-m-pue
UY-MA-LaJuanita,uy;maldonado;la.juanita
UY-MA-LaJuanita,uy-713
UY-MA-LaJuanita,uy;ma;lja
UY-MA-LaJuanita,uy;ma;la.juanita
UY-MA-LagunaBlanca,uy;ma;laguna.blanca
UY-MA-LagunaBlanca,co-m-lbc
UY-MA-LagunaBlanca,uy;maldonado;laguna.blanca
UY-MA-LagunaBlanca,uy;ma;lbc
UY-MA-LagunaBlanca,uy-709
UY-MA-LagunaCisnesLomasSauce,uy;maldonado;laguna.cisnes..lomas.sauce
UY-MA-LagunaCisnesLomasSauce,uy;ma;laguna.cisnes..lomas.sauce
UY-MA-LagunaCisnesLomasSauce,uy;ma;lcd
UY-MA-LagunaCisnesLomasSauce,uy-718
UY-MA-LagunaCisnesLomasSauce,co-m-lcd
UY-MA-LagunaEstates,uy;ma;les
UY-MA-LagunaEstates,uy-712
UY-MA-LagunaEstates,uy;maldonado;laguna.estates
UY-MA-LagunaEstates,uy;ma;laguna.estates
UY-MA-LagunaEstates,co-m-les
UY-MA-LasFlores,uy;ma;las.flores
UY-MA-LasFlores,uy-691
UY-MA-LasFlores,uy;maldonado;las.flores
UY-MA-LasFlores,uy;ma;lfs
UY-MA-LasFlores,co-m-lfs
UY-MA-LosCorchos,uy;ma;los.corchos
UY-MA-LosCorchos,uy;ma;chs
UY-MA-LosCorchos,uy-703
UY-MA-LosCorchos,uy;maldonado;los.corchos
UY-MA-LosTalas,uy;ma;lts
UY-MA-LosTalas,co-m-lts
UY-MA-LosTalas,uy-675
UY-MA-LosTalas,uy;ma;los.talas
UY-MA-LosTalas,uy;maldonado;los.talas
UY-MA-Maldonado,uy;ma;mdo
UY-MA-Maldonado,uy-665
UY-MA-Maldonado,uy;ma;maldonado
UY-MA-Maldonado,uy;maldonado;maldonado
UY-MA-Manantiales,uy;ma;man
UY-MA-Manantiales,uy;ma;manantiales
UY-MA-Manantiales,uy;maldonado;manantiales
UY-MA-Manantiales,uy-692
UY-MA-NuevaCarrara,uy;ma;nueva.carrara
UY-MA-NuevaCarrara,uy-676
UY-MA-NuevaCarrara,uy;maldonado;nueva.carrara
UY-MA-NuevaCarrara,uy;ma;nca
UY-MA-NuevaCarrara,co-m-nca
UY-MA-OceanPark,uy;maldonado;ocean.park
UY-MA-OceanPark,uy;ma;opk
UY-MA-OceanPark,uy;ma;ocean.park
UY-MA-OceanPark,co-m-opk
UY-MA-OceanPark,uy-693
UY-MA-PanAzucar,uy;maldonado;pan.azucar
UY-MA-PanAzucar,uy;ma;pan.azucar
UY-MA-PanAzucar,uy;ma;pda
UY-MA-PanAzucar,co-m-pda
UY-MA-PanAzucar,uy-670
UY-MA-ParqueMedina,uy;ma;parque.medina
UY-MA-ParqueMedina,uy-706
UY-MA-ParqueMedina,uy;ma;pmn
UY-MA-ParqueMedina,uy;maldonado;parque.medina
UY-MA-Piriapolis,uy;maldonado;piriapolis
UY-MA-Piriapolis,uy-671
UY-MA-Piriapolis,uy;ma;pir
UY-MA-Piriapolis,uy;ma;piriapolis
UY-MA-Piriapolis,co-m-pir
UY-MA-PlayaGrande,uy;maldonado;playa.grande
UY-MA-PlayaGrande,uy;ma;playa.grande
UY-MA-PlayaGrande,co-m-pgr
UY-MA-PlayaGrande,uy;ma;pgr
UY-MA-PlayaGrande,uy-694
UY-MA-PlayaHermosa,uy;ma;pha
UY-MA-PlayaHermosa,uy;ma;playa.hermosa
UY-MA-PlayaHermosa,uy-695
UY-MA-PlayaHermosa,uy;maldonado;playa.hermosa
UY-MA-PlayaHermosa,co-m-pha
UY-MA-PlayaVerde,uy-696
UY-MA-PlayaVerde,uy;ma;playa.verde
UY-MA-PlayaVerde,uy;ma;pve
UY-MA-PlayaVerde,uy;maldonado;playa.verde
UY-MA-PlayaVerde,co-m-pve
UY-MA-PuebloMio,uy;ma;pmi
UY-MA-PuebloMio,uy;maldonado;pueblo.mio
UY-MA-PuebloMio,uy;ma;pueblo.mio
UY-MA-PuebloMio,uy-711
UY-MA-PuebloMio,co-m-pmi
UY-MA-PuebloSolis,uy;ma;pss
UY-MA-PuebloSolis,co-m-pss
UY-MA-PuebloSolis,uy-678
UY-MA-PuebloSolis,uy;maldonado;pueblo.solis
