selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,UY-CA-EstacionAtlantida,uy;canelones;estacion.atlantida,2023-11-30,f
t,5,UY-CA-EstacionFloresta,UY-90,2023-11-30,f
t,3,UY-CA-EstacionFloresta,UY-CA-ELF,2022-10-07,f
t,5,UY-CA-EstacionFloresta,uy;ca;elf,2023-11-30,f
t,5,UY-CA-EstacionFloresta,uy;ca;estacion.floresta,2023-11-30,f
t,5,UY-CA-EstacionFloresta,uy;canelones;estacion.floresta,2023-11-30,f
t,5,UY-CA-EstacionMigues,UY-119,2023-11-30,f
t,3,UY-CA-EstacionMigues,UY-CA-EMS,2022-10-07,f
t,5,UY-CA-EstacionMigues,uy;ca;ems,2023-11-30,f
t,5,UY-CA-EstacionMigues,uy;ca;estacion.migues,2023-11-30,f
t,5,UY-CA-EstacionMigues,uy;canelones;estacion.migues,2023-11-30,f
t,5,UY-CA-EstacionPedrera,UY-151,2023-11-30,f
t,3,UY-CA-EstacionPedrera,UY-CA-ENP,2022-10-07,f
t,5,UY-CA-EstacionPedrera,uy;ca;enp,2023-11-30,f
t,5,UY-CA-EstacionPedrera,uy;ca;estacion.pedrera,2023-11-30,f
t,5,UY-CA-EstacionPedrera,uy;canelones;estacion.pedrera,2023-11-30,f
t,5,UY-CA-EstacionPiedrasAfilar,UY-99,2023-11-30,f
t,3,UY-CA-EstacionPiedrasAfilar,UY-CA-EPL,2022-10-07,f
t,5,UY-CA-EstacionPiedrasAfilar,uy;ca;epl,2023-11-30,f
t,5,UY-CA-EstacionPiedrasAfilar,uy;ca;estacion.piedras.afilar,2023-11-30,f
t,5,UY-CA-EstacionPiedrasAfilar,uy;canelones;estacion.piedras.afilar,2023-11-30,f
t,5,UY-CA-EstacionTapia,UY-120,2023-11-30,f
t,3,UY-CA-EstacionTapia,UY-CA-TAP,2022-10-07,f
t,5,UY-CA-EstacionTapia,uy;ca;estacion.tapia,2023-11-30,f
t,5,UY-CA-EstacionTapia,uy;ca;tap,2023-11-30,f
t,5,UY-CA-EstacionTapia,uy;canelones;estacion.tapia,2023-11-30,f
t,5,UY-CA-EstanquePando,UY-37,2023-11-30,f
t,3,UY-CA-EstanquePando,UY-CA-EPO,2022-10-07,f
